1 	0.47 	0.09 	0.00
2 	0.54 	0.08 	0.00
3 	0.46 	0.07 	0.00
4 	0.47 	0.09 	0.00
5 	0.44 	0.07 	0.01
6 	0.46 	0.07 	0.01
7 	0.46 	0.08 	0.00
8 	0.45 	0.07 	0.00
9 	0.46 	0.06 	0.02
10 	0.46 	0.08 	0.00
11 	0.46 	0.08 	0.00
12 	0.46 	0.07 	0.01
13 	0.50 	0.07 	0.01
14 	0.50 	0.08 	0.00
15 	0.45 	0.08 	0.01
16 	0.48 	0.08 	0.01
17 	0.47 	0.07 	0.01
18 	0.45 	0.08 	0.00
19 	0.46 	0.08 	0.00
20 	0.46 	0.08 	0.00
21 	0.47 	0.07 	0.01
22 	0.47 	0.08 	0.00
23 	0.46 	0.08 	0.00
24 	0.46 	0.08 	0.00
25 	0.46 	0.07 	0.02
26 	0.47 	0.07 	0.01
27 	0.46 	0.08 	0.00
28 	0.45 	0.08 	0.00
29 	0.46 	0.09 	0.00
30 	0.48 	0.08 	0.01
31 	0.46 	0.08 	0.00
32 	0.47 	0.08 	0.01
33 	0.45 	0.07 	0.01
34 	0.46 	0.07 	0.01
35 	0.45 	0.07 	0.02
36 	0.46 	0.07 	0.01
37 	0.46 	0.08 	0.00
38 	0.44 	0.07 	0.01
39 	0.47 	0.08 	0.01
40 	0.46 	0.08 	0.01
41 	0.45 	0.08 	0.01
42 	0.45 	0.07 	0.01
43 	0.46 	0.07 	0.01
44 	0.46 	0.08 	0.00
45 	0.46 	0.08 	0.00
46 	0.46 	0.09 	0.00
47 	0.46 	0.08 	0.00
48 	0.46 	0.06 	0.02
49 	0.46 	0.08 	0.00
50 	0.46 	0.08 	0.01
51 	0.45 	0.09 	0.00
52 	0.46 	0.08 	0.00
53 	0.46 	0.08 	0.00
54 	0.46 	0.07 	0.01
55 	0.47 	0.08 	0.01
56 	0.46 	0.07 	0.01
57 	0.47 	0.08 	0.00
58 	0.46 	0.08 	0.00
59 	0.46 	0.07 	0.01
60 	0.46 	0.07 	0.01
61 	0.45 	0.06 	0.02
62 	0.47 	0.08 	0.00
63 	0.46 	0.07 	0.01
64 	0.45 	0.07 	0.01
65 	0.48 	0.08 	0.00
66 	0.47 	0.08 	0.01
67 	0.46 	0.08 	0.00
68 	0.46 	0.08 	0.00
69 	0.47 	0.07 	0.01
70 	0.46 	0.07 	0.01
71 	0.47 	0.08 	0.00
72 	0.46 	0.07 	0.01
73 	0.46 	0.07 	0.01
74 	0.45 	0.08 	0.00
75 	0.47 	0.07 	0.01
76 	0.46 	0.08 	0.00
77 	0.45 	0.08 	0.00
78 	0.45 	0.08 	0.00
79 	0.46 	0.08 	0.00
80 	0.45 	0.08 	0.00
81 	0.46 	0.07 	0.01
82 	0.46 	0.08 	0.01
83 	0.46 	0.08 	0.00
84 	0.46 	0.08 	0.00
85 	0.46 	0.07 	0.01
86 	0.47 	0.08 	0.01
87 	0.46 	0.08 	0.01
88 	0.46 	0.07 	0.01
89 	0.46 	0.08 	0.00
90 	0.45 	0.08 	0.00
91 	0.47 	0.08 	0.01
92 	0.46 	0.07 	0.01
93 	0.45 	0.08 	0.00
94 	0.47 	0.08 	0.01
95 	0.50 	0.07 	0.00
96 	0.49 	0.08 	0.00
97 	0.48 	0.08 	0.00
98 	0.46 	0.08 	0.00
99 	0.47 	0.08 	0.00
100 	0.45 	0.08 	0.00
101 	0.47 	0.08 	0.01
102 	0.47 	0.07 	0.01
103 	0.44 	0.08 	0.00
104 	0.47 	0.08 	0.00
105 	0.46 	0.08 	0.00
106 	0.46 	0.08 	0.01
107 	0.46 	0.07 	0.01
108 	0.46 	0.08 	0.00
109 	0.46 	0.08 	0.00
110 	0.47 	0.08 	0.01
111 	0.46 	0.07 	0.01
112 	0.47 	0.08 	0.00
113 	0.46 	0.07 	0.01
114 	0.46 	0.08 	0.00
115 	0.47 	0.07 	0.01
116 	0.45 	0.08 	0.00
117 	0.47 	0.07 	0.01
118 	0.47 	0.08 	0.01
119 	0.45 	0.08 	0.01
120 	0.47 	0.06 	0.02
121 	0.46 	0.07 	0.01
122 	0.46 	0.08 	0.00
123 	0.47 	0.08 	0.01
124 	0.47 	0.08 	0.00
125 	0.46 	0.08 	0.00
126 	0.46 	0.08 	0.00
127 	0.45 	0.07 	0.01
128 	0.47 	0.07 	0.01
129 	0.45 	0.07 	0.01
130 	0.46 	0.07 	0.01
131 	0.46 	0.09 	0.00
132 	0.46 	0.09 	0.00
133 	0.47 	0.08 	0.01
134 	0.46 	0.08 	0.00
135 	0.45 	0.08 	0.01
136 	0.46 	0.08 	0.00
137 	0.46 	0.07 	0.01
138 	0.46 	0.08 	0.00
139 	0.46 	0.08 	0.00
140 	0.47 	0.07 	0.01
141 	0.46 	0.07 	0.01
142 	0.47 	0.08 	0.01
143 	0.46 	0.08 	0.00
144 	0.46 	0.07 	0.02
145 	0.45 	0.07 	0.01
146 	0.47 	0.08 	0.00
147 	0.46 	0.08 	0.00
148 	0.44 	0.08 	0.00
149 	0.46 	0.08 	0.00
