1 	0.40 	0.07 	0.00
2 	0.40 	0.06 	0.00
3 	0.41 	0.07 	0.00
4 	0.41 	0.07 	0.00
5 	0.40 	0.06 	0.00
6 	0.41 	0.07 	0.00
7 	0.40 	0.07 	0.01
8 	0.41 	0.07 	0.00
9 	0.42 	0.07 	0.00
10 	0.40 	0.07 	0.00
11 	0.40 	0.06 	0.01
12 	0.39 	0.07 	0.00
13 	0.40 	0.07 	0.00
14 	0.40 	0.07 	0.00
15 	0.39 	0.08 	0.00
16 	0.39 	0.07 	0.00
17 	0.40 	0.07 	0.00
18 	0.40 	0.08 	0.00
19 	0.40 	0.08 	0.00
20 	0.41 	0.07 	0.00
21 	0.40 	0.06 	0.01
22 	0.40 	0.08 	0.00
23 	0.42 	0.08 	0.00
24 	0.40 	0.07 	0.00
25 	0.40 	0.08 	0.00
26 	0.41 	0.07 	0.00
27 	0.40 	0.07 	0.00
28 	0.40 	0.08 	0.00
29 	0.41 	0.08 	0.00
30 	0.38 	0.07 	0.00
31 	0.40 	0.07 	0.00
32 	0.41 	0.06 	0.00
33 	0.38 	0.07 	0.00
34 	0.40 	0.07 	0.00
35 	0.41 	0.08 	0.00
36 	0.38 	0.06 	0.01
37 	0.41 	0.07 	0.01
38 	0.41 	0.07 	0.00
39 	0.39 	0.07 	0.00
40 	0.40 	0.07 	0.00
41 	0.40 	0.07 	0.00
42 	0.39 	0.07 	0.00
43 	0.41 	0.08 	0.00
44 	0.41 	0.07 	0.00
45 	0.39 	0.06 	0.01
46 	0.40 	0.07 	0.00
47 	0.40 	0.06 	0.00
48 	0.39 	0.07 	0.00
49 	0.40 	0.07 	0.00
50 	0.40 	0.06 	0.00
51 	0.38 	0.07 	0.00
52 	0.39 	0.06 	0.00
53 	0.41 	0.07 	0.00
54 	0.39 	0.06 	0.00
55 	0.41 	0.06 	0.01
56 	0.40 	0.07 	0.00
57 	0.39 	0.07 	0.00
58 	0.40 	0.07 	0.00
59 	0.41 	0.07 	0.01
60 	0.39 	0.07 	0.00
61 	0.40 	0.08 	0.00
62 	0.41 	0.07 	0.01
63 	0.40 	0.08 	0.00
64 	0.40 	0.07 	0.00
65 	0.40 	0.06 	0.01
66 	0.40 	0.07 	0.00
67 	0.41 	0.08 	0.00
68 	0.40 	0.07 	0.01
69 	0.40 	0.07 	0.00
70 	0.40 	0.07 	0.00
71 	0.40 	0.07 	0.00
72 	0.42 	0.07 	0.00
73 	0.40 	0.06 	0.01
74 	0.40 	0.07 	0.00
75 	0.40 	0.08 	0.00
76 	0.40 	0.07 	0.00
77 	0.40 	0.07 	0.01
78 	0.40 	0.06 	0.01
79 	0.40 	0.06 	0.00
80 	0.40 	0.07 	0.00
81 	0.40 	0.07 	0.00
82 	0.40 	0.07 	0.00
83 	0.40 	0.07 	0.00
84 	0.41 	0.07 	0.00
85 	0.41 	0.08 	0.00
86 	0.40 	0.07 	0.00
87 	0.41 	0.08 	0.00
88 	0.40 	0.07 	0.00
89 	0.40 	0.06 	0.00
90 	0.40 	0.07 	0.01
91 	0.40 	0.07 	0.00
92 	0.40 	0.07 	0.00
93 	0.39 	0.07 	0.00
94 	0.41 	0.07 	0.01
95 	0.41 	0.07 	0.00
96 	0.39 	0.07 	0.00
97 	0.40 	0.07 	0.00
98 	0.40 	0.07 	0.00
99 	0.39 	0.07 	0.00
100 	0.40 	0.07 	0.00
101 	0.40 	0.06 	0.01
102 	0.40 	0.06 	0.00
103 	0.40 	0.07 	0.00
104 	0.40 	0.07 	0.00
105 	0.40 	0.07 	0.00
106 	0.40 	0.06 	0.01
107 	0.41 	0.08 	0.00
108 	0.40 	0.07 	0.00
109 	0.40 	0.07 	0.00
110 	0.40 	0.07 	0.00
111 	0.40 	0.07 	0.00
112 	0.40 	0.07 	0.00
113 	0.50 	0.07 	0.00
114 	0.40 	0.06 	0.01
115 	0.40 	0.08 	0.00
116 	0.41 	0.07 	0.01
117 	0.40 	0.07 	0.01
118 	0.40 	0.06 	0.01
119 	0.41 	0.07 	0.00
120 	0.40 	0.07 	0.00
121 	0.40 	0.07 	0.00
122 	0.40 	0.07 	0.00
123 	0.40 	0.08 	0.00
124 	0.40 	0.07 	0.00
125 	0.40 	0.07 	0.01
126 	0.39 	0.06 	0.01
127 	0.40 	0.07 	0.00
128 	0.40 	0.06 	0.01
129 	0.39 	0.06 	0.01
130 	0.41 	0.08 	0.00
131 	0.40 	0.07 	0.00
132 	0.40 	0.07 	0.01
133 	0.40 	0.07 	0.00
134 	0.40 	0.06 	0.00
135 	0.41 	0.07 	0.00
136 	0.41 	0.08 	0.00
137 	0.40 	0.06 	0.01
138 	0.40 	0.07 	0.00
139 	0.40 	0.06 	0.01
140 	0.40 	0.07 	0.00
141 	0.40 	0.07 	0.00
