1 	0.10 	0.05 	0.00
2 	0.10 	0.05 	0.01
3 	0.10 	0.06 	0.00
4 	0.09 	0.05 	0.00
5 	0.09 	0.06 	0.00
6 	0.10 	0.06 	0.00
7 	0.09 	0.05 	0.01
8 	0.10 	0.06 	0.00
9 	0.09 	0.05 	0.00
10 	0.09 	0.04 	0.01
11 	0.10 	0.06 	0.00
12 	0.11 	0.06 	0.00
13 	0.10 	0.05 	0.00
14 	0.11 	0.06 	0.00
15 	0.10 	0.05 	0.01
16 	0.09 	0.06 	0.00
17 	0.10 	0.05 	0.01
18 	0.09 	0.06 	0.00
19 	0.10 	0.05 	0.01
20 	0.09 	0.05 	0.01
21 	0.10 	0.06 	0.00
22 	0.10 	0.06 	0.00
23 	0.09 	0.04 	0.01
24 	0.09 	0.05 	0.00
25 	0.10 	0.06 	0.00
26 	0.09 	0.05 	0.01
27 	0.09 	0.06 	0.00
28 	0.10 	0.06 	0.00
29 	0.09 	0.05 	0.01
30 	0.10 	0.05 	0.01
31 	0.10 	0.05 	0.01
32 	0.09 	0.05 	0.00
33 	0.10 	0.05 	0.01
34 	0.10 	0.06 	0.00
35 	0.10 	0.05 	0.01
36 	0.10 	0.06 	0.00
37 	0.09 	0.05 	0.00
38 	0.10 	0.06 	0.00
39 	0.09 	0.05 	0.00
40 	0.11 	0.06 	0.01
41 	0.09 	0.05 	0.00
42 	0.10 	0.06 	0.00
43 	0.09 	0.06 	0.00
44 	0.10 	0.04 	0.02
45 	0.10 	0.05 	0.01
46 	0.10 	0.04 	0.01
47 	0.10 	0.04 	0.01
48 	0.09 	0.05 	0.00
49 	0.10 	0.05 	0.00
50 	0.10 	0.04 	0.01
51 	0.10 	0.04 	0.01
52 	0.09 	0.06 	0.00
53 	0.10 	0.06 	0.00
54 	0.09 	0.05 	0.00
55 	0.10 	0.06 	0.00
56 	0.09 	0.05 	0.00
57 	0.10 	0.05 	0.01
58 	0.10 	0.05 	0.01
59 	0.09 	0.04 	0.02
60 	0.09 	0.04 	0.00
61 	0.10 	0.06 	0.00
62 	0.09 	0.06 	0.00
63 	0.10 	0.05 	0.01
64 	0.10 	0.06 	0.00
65 	0.10 	0.05 	0.00
66 	0.09 	0.05 	0.00
67 	0.10 	0.05 	0.01
68 	0.10 	0.05 	0.01
69 	0.10 	0.05 	0.01
70 	0.10 	0.05 	0.00
71 	0.10 	0.05 	0.00
72 	0.10 	0.04 	0.01
73 	0.09 	0.05 	0.00
74 	0.10 	0.05 	0.01
75 	0.09 	0.05 	0.01
76 	0.10 	0.06 	0.00
77 	0.09 	0.04 	0.01
78 	0.10 	0.06 	0.00
79 	0.09 	0.05 	0.00
80 	0.09 	0.05 	0.00
81 	0.10 	0.05 	0.00
82 	0.09 	0.05 	0.00
83 	0.10 	0.06 	0.00
84 	0.09 	0.04 	0.01
85 	0.09 	0.05 	0.00
86 	0.10 	0.06 	0.00
87 	0.09 	0.06 	0.00
88 	0.09 	0.05 	0.00
89 	0.10 	0.06 	0.00
90 	0.10 	0.05 	0.00
91 	0.10 	0.05 	0.00
92 	0.10 	0.05 	0.01
93 	0.10 	0.05 	0.01
94 	0.10 	0.05 	0.00
95 	0.09 	0.05 	0.00
96 	0.10 	0.06 	0.00
97 	0.09 	0.05 	0.01
98 	0.09 	0.04 	0.01
99 	0.09 	0.05 	0.00
100 	0.10 	0.06 	0.00
101 	0.10 	0.05 	0.01
102 	0.09 	0.05 	0.00
103 	0.10 	0.06 	0.00
104 	0.09 	0.06 	0.00
105 	0.10 	0.05 	0.01
106 	0.09 	0.06 	0.00
107 	0.10 	0.06 	0.00
108 	0.09 	0.05 	0.00
109 	0.09 	0.05 	0.00
110 	0.10 	0.05 	0.00
111 	0.10 	0.06 	0.00
112 	0.09 	0.05 	0.00
113 	0.10 	0.06 	0.00
114 	0.10 	0.06 	0.00
115 	0.10 	0.05 	0.01
116 	0.09 	0.05 	0.01
117 	0.10 	0.05 	0.00
118 	0.09 	0.04 	0.02
119 	0.10 	0.06 	0.00
120 	0.10 	0.04 	0.01
121 	0.10 	0.05 	0.01
122 	0.10 	0.06 	0.00
123 	0.09 	0.05 	0.00
124 	0.10 	0.05 	0.01
125 	0.09 	0.05 	0.00
126 	0.10 	0.05 	0.01
127 	0.09 	0.05 	0.01
128 	0.09 	0.06 	0.00
129 	0.09 	0.06 	0.00
130 	0.10 	0.05 	0.01
131 	0.10 	0.05 	0.01
132 	0.09 	0.05 	0.00
133 	0.09 	0.05 	0.00
134 	0.10 	0.06 	0.00
