1 	0.42
2 	0.40
3 	0.45
4 	0.46
5 	0.46
6 	0.47
7 	0.45
8 	0.45
9 	0.42
10 	0.43
11 	0.41
12 	0.43
13 	0.44
14 	0.42
15 	0.44
16 	0.41
17 	0.41
18 	0.42
19 	0.43
20 	0.44
21 	0.42
22 	0.42
23 	0.41
24 	0.43
25 	0.41
26 	0.41
27 	0.43
28 	0.41
29 	0.42
30 	0.42
31 	0.41
32 	0.42
33 	0.42
34 	0.43
35 	0.42
36 	0.40
37 	0.42
38 	0.42
39 	0.40
40 	0.42
41 	0.41
42 	0.42
43 	0.43
44 	0.42
45 	0.43
46 	0.41
47 	0.42
48 	0.43
49 	0.42
50 	0.41
51 	0.40
52 	0.43
53 	0.42
54 	0.43
55 	0.42
56 	0.40
57 	0.42
58 	0.44
59 	0.42
60 	0.43
61 	0.41
62 	0.43
63 	0.43
64 	0.42
65 	0.42
66 	0.40
67 	0.42
68 	0.42
69 	0.44
70 	0.42
71 	0.39
72 	0.42
73 	0.42
74 	0.42
75 	0.42
76 	0.41
77 	0.41
78 	0.42
79 	0.42
80 	0.42
81 	0.40
82 	0.41
83 	0.43
84 	0.42
85 	0.42
86 	0.41
87 	0.42
88 	0.41
89 	0.43
90 	0.42
91 	0.41
92 	0.42
93 	0.41
94 	0.53
95 	0.43
96 	0.40
97 	0.42
98 	0.42
99 	0.42
100 	0.43
101 	0.40
102 	0.42
103 	0.43
104 	0.41
105 	0.43
106 	0.41
107 	0.42
108 	0.42
109 	0.41
110 	0.42
111 	0.41
112 	0.43
113 	0.40
114 	0.42
115 	0.41
116 	0.41
117 	0.43
118 	0.42
119 	0.43
120 	0.41
121 	0.42
122 	0.42
123 	0.42
124 	0.43
125 	0.42
126 	0.43
127 	0.43
128 	0.43
129 	0.42
130 	0.41
131 	0.41
132 	0.42
133 	0.43
134 	0.43
135 	0.42
136 	0.40
137 	0.43
138 	0.41
139 	0.43
140 	0.43
141 	0.42
142 	0.43
143 	0.41
144 	0.42
145 	0.41
146 	0.42
147 	0.42
148 	0.43
149 	0.42
150 	0.41
151 	0.42
152 	0.41
153 	0.42
154 	0.43
155 	0.41
156 	0.42
157 	0.42
158 	0.42
159 	0.42
160 	0.41
161 	0.43
162 	0.43
163 	0.41
164 	0.42
165 	0.42
166 	0.42
167 	0.42
168 	0.43
169 	0.43
170 	0.41
171 	0.42
172 	0.43
173 	0.42
174 	0.40
175 	0.42
176 	0.44
177 	0.42
178 	0.42
179 	0.42
180 	0.40
181 	0.42
182 	0.43
183 	0.42
184 	0.42
185 	0.40
186 	0.43
187 	0.43
188 	0.43
189 	0.43
190 	0.39
191 	0.42
192 	0.42
193 	0.43
